,country,year,own_account,location_type,phone_access,household_size,respondent_age,gender,head_relation,marital_status,education_level,job_type
247,Kenya,2018,No,Rural,No,6.0,71.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
248,Kenya,2018,No,Urban,Yes,9.0,26.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
249,Kenya,2018,No,Rural,No,4.0,23.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
250,Kenya,2018,Yes,Urban,Yes,1.0,27.0,Male,Head of Household,Single/Never Married,Tertiary education,Informally employed
251,Kenya,2018,No,Rural,Yes,9.0,23.0,Male,Other relative,Single/Never Married,Primary education,Informally employed
252,Kenya,2018,Yes,Urban,Yes,6.0,47.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
253,Kenya,2018,No,Rural,No,7.0,40.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
254,Kenya,2018,No,Urban,No,4.0,17.0,Female,Other relative,Single/Never Married,Secondary education,Remittance Dependent
255,Kenya,2018,No,Rural,Yes,5.0,42.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
256,Kenya,2018,No,Rural,Yes,2.0,54.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
257,Kenya,2018,No,Rural,Yes,2.0,33.0,Male,Head of Household,Married/Living together,Primary education,Remittance Dependent
258,Kenya,2018,No,Rural,Yes,2.0,52.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
259,Kenya,2018,No,Rural,Yes,4.0,57.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
260,Kenya,2018,No,Rural,Yes,4.0,42.0,Female,Spouse,Married/Living together,Primary education,Self employed
261,Kenya,2018,No,Rural,Yes,1.0,24.0,Female,Head of Household,Single/Never Married,Primary education,Formally employed Private
262,Kenya,2018,No,Rural,Yes,5.0,32.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
263,Kenya,2018,No,Rural,Yes,4.0,55.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
264,Kenya,2018,No,Rural,No,6.0,66.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
265,Kenya,2018,No,Urban,Yes,5.0,49.0,Male,Head of Household,Married/Living together,Primary education,Self employed
266,Kenya,2018,No,Rural,Yes,3.0,25.0,Male,Child,Single/Never Married,Secondary education,Informally employed
267,Kenya,2018,No,Rural,Yes,5.0,34.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
268,Kenya,2018,No,Urban,Yes,1.0,85.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
269,Kenya,2018,No,Rural,Yes,3.0,31.0,Male,Child,Single/Never Married,Secondary education,Informally employed
270,Kenya,2018,No,Rural,Yes,7.0,32.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
271,Kenya,2018,No,Rural,No,3.0,65.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
272,Kenya,2018,No,Urban,Yes,5.0,30.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
273,Kenya,2018,No,Rural,Yes,3.0,46.0,Male,Spouse,Married/Living together,Secondary education,Self employed
274,Kenya,2018,No,Urban,Yes,1.0,29.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
275,Kenya,2018,Yes,Urban,Yes,3.0,33.0,Female,Head of Household,Married/Living together,Secondary education,Remittance Dependent
276,Kenya,2018,Yes,Urban,Yes,2.0,29.0,Female,Spouse,Married/Living together,Tertiary education,Self employed
277,Kenya,2018,No,Rural,Yes,7.0,28.0,Female,Spouse,Married/Living together,Primary education,Informally employed
278,Kenya,2018,Yes,Urban,Yes,2.0,30.0,Male,Head of Household,Married/Living together,Tertiary education,Self employed
279,Kenya,2018,No,Rural,Yes,5.0,43.0,Female,Spouse,Married/Living together,No formal education,Informally employed
280,Kenya,2018,No,Rural,Yes,5.0,21.0,Female,Spouse,Married/Living together,Primary education,Informally employed
281,Kenya,2018,No,Rural,No,6.0,16.0,Male,Child,Single/Never Married,Primary education,Other Income
282,Kenya,2018,No,Rural,Yes,5.0,56.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
283,Kenya,2018,Yes,Urban,Yes,3.0,44.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
284,Kenya,2018,No,Rural,Yes,2.0,57.0,Male,Head of Household,Married/Living together,Primary education,Self employed
285,Kenya,2018,No,Rural,Yes,6.0,38.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
286,Kenya,2018,No,Urban,Yes,1.0,30.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
287,Kenya,2018,No,Rural,Yes,7.0,46.0,Female,Head of Household,Single/Never Married,No formal education,Farming and Fishing
288,Kenya,2018,No,Rural,Yes,4.0,29.0,Female,Head of Household,Married/Living together,Primary education,Self employed
289,Kenya,2018,No,Urban,Yes,6.0,24.0,Male,Child,Single/Never Married,Tertiary education,Remittance Dependent
290,Kenya,2018,No,Urban,Yes,3.0,32.0,Male,Child,Single/Never Married,Primary education,Informally employed
291,Kenya,2018,No,Rural,Yes,1.0,57.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
292,Kenya,2018,No,Urban,Yes,3.0,69.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
293,Kenya,2018,No,Rural,No,2.0,80.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
294,Kenya,2018,No,Urban,Yes,5.0,31.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
295,Kenya,2018,No,Rural,Yes,7.0,35.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
296,Kenya,2018,No,Urban,Yes,5.0,52.0,Female,Spouse,Married/Living together,No formal education,Informally employed
297,Kenya,2018,No,Urban,Yes,2.0,26.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Farming and Fishing
298,Kenya,2018,No,Urban,Yes,3.0,35.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
299,Kenya,2018,Yes,Rural,Yes,4.0,42.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Government
300,Kenya,2018,No,Rural,Yes,4.0,68.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
301,Kenya,2018,No,Rural,No,6.0,55.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
302,Kenya,2018,No,Rural,Yes,7.0,35.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
303,Kenya,2018,No,Urban,Yes,6.0,27.0,Female,Spouse,Married/Living together,Primary education,Self employed
304,Kenya,2018,Yes,Rural,Yes,1.0,25.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
305,Kenya,2018,No,Rural,Yes,6.0,56.0,Female,Spouse,Single/Never Married,Primary education,Farming and Fishing
306,Kenya,2018,No,Rural,No,7.0,30.0,Female,Spouse,Married/Living together,Primary education,Informally employed
307,Kenya,2018,Yes,Urban,Yes,2.0,23.0,Male,Other relative,Single/Never Married,Tertiary education,Informally employed
309,Kenya,2018,Yes,Urban,Yes,5.0,32.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Private
310,Kenya,2018,Yes,Rural,Yes,4.0,45.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
311,Kenya,2018,No,Rural,No,7.0,16.0,Female,Child,Single/Never Married,Primary education,Remittance Dependent
312,Kenya,2018,No,Rural,Yes,6.0,47.0,Male,Head of Household,Widowed,Primary education,Informally employed
313,Kenya,2018,Yes,Urban,Yes,4.0,63.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
314,Kenya,2018,No,Urban,Yes,6.0,47.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
315,Kenya,2018,Yes,Urban,Yes,1.0,24.0,Female,Head of Household,Married/Living together,Secondary education,Formally employed Government
316,Kenya,2018,Yes,Rural,Yes,1.0,45.0,Male,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
317,Kenya,2018,No,Rural,Yes,6.0,41.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
318,Kenya,2018,Yes,Urban,Yes,4.0,22.0,Female,Head of Household,Married/Living together,No formal education,Remittance Dependent
319,Kenya,2018,No,Rural,Yes,6.0,49.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
320,Kenya,2018,Yes,Rural,No,9.0,42.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
322,Kenya,2018,No,Rural,Yes,4.0,19.0,Female,Child,Single/Never Married,Primary education,Remittance Dependent
323,Kenya,2018,No,Rural,Yes,2.0,57.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
324,Kenya,2018,No,Rural,Yes,2.0,68.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
325,Kenya,2018,No,Urban,No,7.0,70.0,Female,Head of Household,Widowed,No formal education,Other Income
326,Kenya,2018,No,Rural,No,2.0,63.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
327,Kenya,2018,Yes,Rural,Yes,3.0,24.0,Male,Head of Household,Married/Living together,Primary education,Self employed
328,Kenya,2018,No,Urban,No,5.0,48.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
329,Kenya,2018,No,Rural,Yes,9.0,43.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
330,Kenya,2018,No,Rural,No,6.0,31.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
331,Kenya,2018,Yes,Urban,Yes,3.0,48.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
332,Kenya,2018,No,Urban,No,6.0,58.0,Male,Head of Household,Married/Living together,No formal education,Remittance Dependent
333,Kenya,2018,No,Urban,Yes,5.0,44.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Remittance Dependent
334,Kenya,2018,No,Urban,Yes,2.0,25.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
335,Kenya,2018,No,Rural,Yes,8.0,61.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
336,Kenya,2018,No,Rural,Yes,6.0,50.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
337,Kenya,2018,No,Rural,No,4.0,52.0,Female,Head of Household,Married/Living together,No formal education,Informally employed
338,Kenya,2018,No,Rural,No,1.0,72.0,Male,Head of Household,Widowed,Primary education,Farming and Fishing
339,Kenya,2018,Yes,Rural,Yes,4.0,31.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
340,Kenya,2018,No,Rural,No,2.0,84.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
341,Kenya,2018,No,Rural,No,2.0,75.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
342,Kenya,2018,Yes,Urban,Yes,3.0,31.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
343,Kenya,2018,No,Urban,Yes,1.0,23.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
344,Kenya,2018,No,Rural,Yes,2.0,72.0,Male,Head of Household,Married/Living together,No formal education,Remittance Dependent
345,Kenya,2018,Yes,Urban,Yes,3.0,46.0,Male,Head of Household,Widowed,Tertiary education,Formally employed Government
346,Kenya,2018,No,Rural,Yes,6.0,34.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
347,Kenya,2018,No,Rural,Yes,6.0,27.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
348,Kenya,2018,No,Urban,Yes,10.0,23.0,Female,Child,Single/Never Married,Secondary education,Self employed
349,Kenya,2018,No,Rural,Yes,2.0,31.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
350,Kenya,2018,Yes,Urban,Yes,1.0,27.0,Female,Head of Household,Single/Never Married,Secondary education,Self employed
351,Kenya,2018,No,Rural,Yes,4.0,24.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
352,Kenya,2018,Yes,Urban,Yes,7.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Government
353,Kenya,2018,Yes,Urban,Yes,1.0,29.0,Female,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
354,Kenya,2018,No,Urban,Yes,4.0,18.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
355,Kenya,2018,No,Rural,No,7.0,67.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
356,Kenya,2018,No,Rural,No,3.0,71.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
357,Kenya,2018,Yes,Urban,Yes,1.0,44.0,Male,Head of Household,Divorced/Seperated,Secondary education,Formally employed Government
358,Kenya,2018,Yes,Rural,Yes,3.0,23.0,Male,Child,Divorced/Seperated,Tertiary education,Farming and Fishing
359,Kenya,2018,No,Rural,Yes,8.0,55.0,Female,Head of Household,Married/Living together,Secondary education,Remittance Dependent
360,Kenya,2018,No,Rural,No,6.0,20.0,Female,Child,Single/Never Married,Vocational/Specialised training,Remittance Dependent
361,Kenya,2018,No,Urban,Yes,9.0,37.0,Female,Head of Household,Married/Living together,Secondary education,Informally employed
362,Kenya,2018,No,Urban,Yes,3.0,26.0,Female,Head of Household,Married/Living together,Primary education,Formally employed Private
363,Kenya,2018,No,Rural,Yes,2.0,17.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
364,Kenya,2018,No,Rural,No,7.0,18.0,Female,Other relative,Single/Never Married,Secondary education,Remittance Dependent
365,Kenya,2018,No,Rural,No,1.0,72.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
366,Kenya,2018,No,Rural,No,1.0,86.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
367,Kenya,2018,No,Rural,No,6.0,22.0,Male,Child,Single/Never Married,Secondary education,Informally employed
368,Kenya,2018,No,Rural,Yes,3.0,28.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Private
369,Kenya,2018,No,Rural,Yes,4.0,71.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
370,Kenya,2018,No,Rural,Yes,3.0,84.0,Male,Head of Household,Married/Living together,Primary education,Other Income
371,Kenya,2018,No,Rural,No,3.0,68.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
372,Kenya,2018,No,Urban,Yes,10.0,33.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
373,Kenya,2018,No,Rural,No,6.0,23.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
374,Kenya,2018,No,Rural,Yes,1.0,72.0,Female,Head of Household,Widowed,Secondary education,Remittance Dependent
375,Kenya,2018,Yes,Urban,Yes,1.0,23.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Remittance Dependent
376,Kenya,2018,Yes,Rural,Yes,2.0,43.0,Female,Spouse,Married/Living together,Tertiary education,Farming and Fishing
377,Kenya,2018,No,Rural,No,4.0,50.0,Female,Head of Household,Widowed,Primary education,Informally employed
378,Kenya,2018,No,Urban,Yes,3.0,23.0,Female,Child,Single/Never Married,Tertiary education,Remittance Dependent
379,Kenya,2018,No,Rural,Yes,6.0,31.0,Female,Spouse,Married/Living together,Primary education,Self employed
380,Kenya,2018,Yes,Rural,Yes,10.0,17.0,Female,Spouse,Single/Never Married,Secondary education,Farming and Fishing
381,Kenya,2018,No,Rural,Yes,1.0,42.0,Male,Head of Household,Single/Never Married,Secondary education,Farming and Fishing
382,Kenya,2018,No,Urban,Yes,5.0,24.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
383,Kenya,2018,Yes,Urban,Yes,6.0,37.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
384,Kenya,2018,No,Rural,Yes,1.0,57.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
385,Kenya,2018,No,Urban,No,2.0,17.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
